Store,Dept,Date,Weekly_Sales,predicted_sales,prediction_error,absolute_error
32,12,2012-08-17,3576.14,3727.1516944234604,-151.01169442346054,151.01169442346054
32,12,2012-08-24,3123.66,3711.4033016946423,-587.7433016946425,587.7433016946425
32,12,2012-08-31,3458.65,3433.399386623868,25.25061337613215,25.25061337613215
32,12,2012-09-07,3313.38,3689.5711519318083,-376.19115193180824,376.19115193180824
32,12,2012-09-14,3492.54,3437.486182641854,55.05381735814581,55.05381735814581
32,12,2012-09-21,3100.46,3587.625363480596,-487.16536348059617,487.16536348059617
32,12,2012-09-28,3350.35,3387.0222596875656,-36.672259687565656,36.672259687565656
32,12,2012-10-05,3428.33,3483.611824178485,-55.281824178485294,55.281824178485294
32,12,2012-10-12,3460.46,3521.8007727095314,-61.34077270953139,61.34077270953139
32,12,2012-10-19,3390.27,3535.1125859346375,-144.84258593463755,144.84258593463755
32,12,2012-10-26,3195.0,3530.0316512207546,-335.0316512207546,335.0316512207546
32,13,2012-06-01,27915.7,29444.95512159228,-1529.2551215922795,1529.2551215922795
32,13,2012-06-08,29735.34,28407.994551488642,1327.345448511358,1327.345448511358
32,13,2012-06-15,29416.59,29092.426654874365,324.1633451256348,324.1633451256348
32,13,2012-06-22,29340.07,29129.848135724525,210.22186427547422,210.22186427547422
32,13,2012-06-29,28660.52,28993.248166787973,-332.72816678797244,332.72816678797244
32,13,2012-07-06,30931.68,28962.10525784741,1969.574742152592,1969.574742152592
32,13,2012-07-13,29050.76,29680.39915542474,-629.6391554247421,629.6391554247421
32,13,2012-07-20,30949.25,29117.26795823971,1831.9820417602896,1831.9820417602896
32,13,2012-07-27,29418.82,29800.48585750668,-381.66585750667946,381.66585750667946
32,13,2012-08-03,32719.85,29859.949212540418,2859.900787459581,2859.900787459581
32,13,2012-08-10,32395.36,30819.002794536707,1576.3572054632932,1576.3572054632932
32,13,2012-08-17,33776.89,31765.726054799936,2011.1639452000636,2011.1639452000636
32,13,2012-08-24,32704.38,33904.19434736318,-1199.8143473631826,1199.8143473631826
32,13,2012-08-31,31227.96,32822.85672487875,-1594.8967248787521,1594.8967248787521
32,13,2012-09-07,32502.38,32637.102545907706,-134.72254590770535,134.72254590770535
32,13,2012-09-14,30984.29,32845.24420409612,-1860.9542040961169,1860.9542040961169
32,13,2012-09-21,31443.67,32054.5368666556,-610.8668666556005,610.8668666556005
32,13,2012-09-28,29451.53,31405.18522372465,-1953.6552237246506,1953.6552237246506
32,13,2012-10-05,31498.55,30567.820270310876,930.7297296891229,930.7297296891229
32,13,2012-10-12,30404.96,31109.536517613637,-704.5765176136374,704.5765176136374
32,13,2012-10-19,30601.96,30377.073129274166,224.88687072583343,224.88687072583343
32,13,2012-10-26,30561.07,30239.008031075162,322.06196892483786,322.06196892483786
32,14,2012-06-01,15453.66,14769.158579443345,684.5014205566549,684.5014205566549
32,14,2012-06-08,13899.14,14985.721241483086,-1086.581241483087,1086.581241483087
32,14,2012-06-15,14423.24,14330.379626801961,92.86037319803836,92.86037319803836
32,14,2012-06-22,14394.27,14660.238406159327,-265.96840615932706,265.96840615932706
32,14,2012-06-29,13831.12,14660.238406159327,-829.1184061593267,829.1184061593267
32,14,2012-07-06,15048.55,14328.971182678571,719.5788173214278,719.5788173214278
32,14,2012-07-13,13121.77,14799.316119070301,-1677.5461190703008,1677.5461190703008
32,14,2012-07-20,13846.35,13903.715342969213,-57.36534296921309,57.36534296921309
32,14,2012-07-27,15435.65,14266.154371996286,1169.4956280037131,1169.4956280037131
32,14,2012-08-03,14374.94,14985.721241483086,-610.781241483086,610.781241483086
32,14,2012-08-10,13828.28,14630.080866532371,-801.8008665323705,801.8008665323705
32,14,2012-08-17,15767.16,14266.154371996286,1501.0056280037134,1501.0056280037134
32,14,2012-08-24,14194.46,15278.50711271056,-1084.0471127105611,1084.0471127105611
32,14,2012-08-31,15145.71,14562.668192723911,583.0418072760876,583.0418072760876
32,14,2012-09-07,12693.52,14799.316119070301,-2105.796119070301,2105.796119070301
32,14,2012-09-14,14930.35,13407.067450651553,1523.282549348447,1523.282549348447
32,14,2012-09-21,13568.08,14739.464383618291,-1171.3843836182914,1171.3843836182914
32,14,2012-09-28,13911.36,14006.970472566089,-95.61047256608799,95.61047256608799
32,14,2012-10-05,14755.86,14297.720355746631,458.1396442533696,458.1396442533696
32,14,2012-10-12,15437.51,14708.94482394265,728.565176057351,728.565176057351
32,14,2012-10-19,15102.05,14985.721241483086,116.32875851691279,116.32875851691279
32,14,2012-10-26,15168.71,14799.316119070301,369.39388092969784,369.39388092969784
32,16,2012-06-01,37004.9,33376.69386324296,3628.2061367570423,3628.2061367570423
32,16,2012-06-08,27236.93,35036.19766654213,-7799.267666542131,7799.267666542131
32,16,2012-06-15,26401.54,29059.454364517595,-2657.9143645175936,2657.9143645175936
32,16,2012-06-22,25058.73,27416.541800548715,-2357.811800548716,2357.811800548716
32,16,2012-06-29,22839.27,26713.488891210356,-3874.2188912103557,3874.2188912103557
32,16,2012-07-06,27115.84,24321.9970611967,2793.8429388033,2793.8429388033
32,16,2012-07-13,15793.27,26871.61272860661,-11078.34272860661,11078.34272860661
32,16,2012-07-20,19155.79,16014.239571601902,3141.550428398099,3141.550428398099
32,16,2012-07-27,17663.56,20228.520828819426,-2564.960828819425,2564.960828819425
32,16,2012-08-03,13469.01,18805.186935551497,-5336.176935551497,5336.176935551497
32,16,2012-08-10,15826.22,13982.422202181504,1843.7977978184954,1843.7977978184954
32,16,2012-08-17,14252.41,16596.513751366343,-2344.103751366343,2344.103751366343
32,16,2012-08-24,12517.66,15150.057335412437,-2632.3973354124373,2632.3973354124373
32,16,2012-08-31,12150.07,13256.94797569494,-1106.8779756949407,1106.8779756949407
32,16,2012-09-07,13142.33,12871.144843536587,271.18515646341257,271.18515646341257
32,16,2012-09-14,10061.78,13903.715342969213,-3841.935342969213,3841.935342969213
32,16,2012-09-21,9515.84,10628.458936365712,-1112.6189363657122,1112.6189363657122
32,16,2012-09-28,7353.95,10002.107966233501,-2648.1579662335016,2648.1579662335016
32,16,2012-10-05,5752.64,7859.983571787012,-2107.3435717870116,2107.3435717870116
32,16,2012-10-12,3669.51,6190.477152926613,-2520.9671529266125,2520.9671529266125
32,16,2012-10-19,3566.12,4226.220243331081,-660.1002433310814,660.1002433310814
32,16,2012-10-26,3895.62,4148.637076488947,-253.01707648894717,253.01707648894717
32,17,2012-06-01,9650.22,10633.758140735144,-983.5381407351451,983.5381407351451
32,17,2012-06-08,9913.91,10144.511520476239,-230.60152047623887,230.60152047623887
32,17,2012-06-15,9589.78,10227.76249075075,-637.98249075075,637.98249075075
32,17,2012-06-22,11046.85,9925.402952797771,1121.4470472022294,1121.4470472022294
32,17,2012-06-29,10061.7,10710.93403381643,-649.2340338164286,649.2340338164286
32,17,2012-07-06,10238.66,10511.334343265155,-272.6743432651547,272.6743432651547
32,17,2012-07-13,10970.27,10573.743271171721,396.5267288282794,396.5267288282794
32,17,2012-07-20,10975.54,10812.154548948538,163.38545105146295,163.38545105146295
32,17,2012-07-27,10548.01,10814.155941659586,-266.14594165958624,266.14594165958624
32,17,2012-08-03,11069.08,10781.780524070822,287.2994759291778,287.2994759291778
32,17,2012-08-10,11424.97,10985.344112731882,439.62588726811737,439.62588726811737
32,17,2012-08-17,11835.68,11208.179593284021,627.5004067159789,627.5004067159789
32,17,2012-08-24,12471.01,11574.37144506202,896.6385549379811,896.6385549379811
32,17,2012-08-31,11696.58,12295.195165524385,-598.6151655243848,598.6151655243848
32,17,2012-09-07,9800.08,12007.332958109178,-2207.2529581091785,2207.2529581091785
32,17,2012-09-14,11004.65,10307.05135958407,697.5986404159303,697.5986404159303
32,17,2012-09-21,12419.12,11377.249170361743,1041.8708296382574,1041.8708296382574
32,17,2012-09-28,11684.0,12295.195165524385,-611.1951655243847,611.1951655243847
32,17,2012-10-05,12188.36,11769.92085381505,418.43914618495,418.43914618495
32,17,2012-10-12,11968.12,12041.460277978438,-73.34027797843737,73.34027797843737
32,17,2012-10-19,14202.43,12005.074206869083,2197.355793130917,2197.355793130917
32,17,2012-10-26,11031.9,14098.737381678271,-3066.8373816782714,3066.8373816782714
32,18,2012-06-01,2.7,195.70324281218944,-193.00324281218946,193.00324281218946
32,18,2012-06-08,2.75,195.70324281218944,-192.95324281218944,192.95324281218944
32,18,2012-06-29,-5.32,195.70324281218944,-201.02324281218944,201.02324281218944
32,18,2012-07-13,0.1,49.27685761486934,-49.17685761486934,49.17685761486934
32,18,2012-08-03,2.5,36.07827947968271,-33.57827947968271,33.57827947968271
32,18,2012-09-07,26.91,36.07827947968271,-9.168279479682713,9.168279479682713
32,18,2012-09-14,259.53,36.07827947968271,223.45172052031725,223.45172052031725
32,18,2012-09-21,2571.52,938.4371103346713,1633.0828896653288,1633.0828896653288
32,18,2012-09-28,7630.86,3195.2925162952083,4435.567483704792,4435.567483704792
32,18,2012-10-05,8055.03,7032.7390260009915,1022.2909739990082,1022.2909739990082
32,18,2012-10-12,10330.03,8334.937066448741,1995.0929335512592,1995.0929335512592
32,18,2012-10-19,13042.36,10226.84925034459,2815.51074965541,2815.51074965541
32,18,2012-10-26,15979.84,12454.651320790128,3525.188679209872,3525.188679209872
32,19,2012-06-01,1615.04,1731.9272893276755,-116.88728932767549,116.88728932767549
32,19,2012-06-08,2164.42,1893.6400721810364,270.77992781896364,270.77992781896364
32,19,2012-06-15,3177.13,2159.974982224619,1017.1550177753811,1017.1550177753811
32,19,2012-06-22,1518.97,2885.0354552159965,-1366.0654552159965,1366.0654552159965
32,19,2012-06-29,1998.84,1786.7154419186538,212.1245580813461,212.1245580813461
32,19,2012-07-06,1554.09,2126.9580150495326,-572.8680150495327,572.8680150495327
32,19,2012-07-13,1640.67,1739.2899535388785,-98.61995353887846,98.61995353887846
32,19,2012-07-20,1183.65,1806.4802199942822,-622.8302199942821,622.8302199942821
32,19,2012-07-27,1187.69,1418.6532009581485,-230.9632009581485,230.9632009581485
32,19,2012-08-03,1285.42,1401.3246359136103,-115.90463591361026,115.90463591361026
32,19,2012-08-10,1474.82,1443.141129156993,31.678870843006962,31.678870843006962
32,19,2012-08-17,1575.1,1448.5858677440701,126.51413225592978,126.51413225592978
32,19,2012-08-24,1590.98,1520.2686048391986,70.71139516080143,70.71139516080143
32,19,2012-08-31,1083.07,1668.9424672068335,-585.8724672068336,585.8724672068336
32,19,2012-09-07,1943.48,1325.5832220868185,617.8967779131815,617.8967779131815
32,19,2012-09-14,1194.94,1878.9634667097778,-684.0234667097777,684.0234667097777
32,19,2012-09-21,1420.6,1359.03987611375,61.56012388624981,61.56012388624981
32,19,2012-09-28,1201.43,1474.8114219926042,-273.38142199260415,273.38142199260415
32,19,2012-10-05,1698.59,1355.9595440914634,342.63045590853653,342.63045590853653
32,19,2012-10-12,1431.11,1694.5223711927524,-263.4123711927525,263.4123711927525
32,19,2012-10-19,1930.0,1527.5453531807273,402.45464681927274,402.45464681927274
32,19,2012-10-26,2325.68,1886.7571217871593,438.9228782128405,438.9228782128405
32,20,2012-06-01,5454.59,5916.175873764123,-461.5858737641229,461.5858737641229
32,20,2012-06-08,6183.47,5351.602554143986,831.8674458560145,831.8674458560145
32,20,2012-06-15,5537.87,6106.700328294664,-568.8303282946645,568.8303282946645
32,20,2012-06-22,5552.79,5697.120249765873,-144.3302497658733,144.3302497658733
32,20,2012-06-29,5384.31,5622.531091452839,-238.22109145283866,238.22109145283866
32,20,2012-07-06,6108.63,5606.557415566366,502.0725844336339,502.0725844336339
32,20,2012-07-13,5047.34,5908.121530421603,-860.7815304216028,860.7815304216028
32,20,2012-07-20,5772.38,5402.36548774622,370.0145122537797,370.0145122537797
32,20,2012-07-27,4742.47,5694.299970823198,-951.829970823198,951.829970823198
32,20,2012-08-03,5798.89,5109.612502715276,689.2774972847246,689.2774972847246
32,20,2012-08-10,6342.74,5684.908595605319,657.8314043946812,657.8314043946812
32,20,2012-08-17,5345.67,6055.788058150093,-710.118058150093,710.118058150093
32,20,2012-08-24,5178.41,5436.534882858576,-258.1248828585758,258.1248828585758
32,20,2012-08-31,5325.44,5534.362722227538,-208.92272222753854,208.92272222753854
32,20,2012-09-07,6178.12,5485.075285549817,693.0447144501832,693.0447144501832
32,20,2012-09-14,6088.44,5913.80791597273,174.63208402726923,174.63208402726923
32,20,2012-09-21,4697.21,5955.182928238962,-1257.9729282389617,1257.9729282389617
32,20,2012-09-28,4826.24,4994.23557408379,-167.99557408379042,167.99557408379042
32,20,2012-10-05,5506.76,5174.73392956445,332.02607043555054,332.02607043555054
32,20,2012-10-12,4688.38,5414.672603501283,-726.2926035012833,726.2926035012833
32,20,2012-10-19,4569.89,4994.23557408379,-424.34557408378987,424.34557408378987
32,20,2012-10-26,3663.8,4939.598126871772,-1275.7981268717722,1275.7981268717722
32,21,2012-06-01,3975.85,4630.446858133503,-654.5968581335032,654.5968581335032
32,21,2012-06-08,4853.72,4194.870616012546,658.8493839874545,658.8493839874545
32,21,2012-06-15,3756.35,4609.990369118569,-853.6403691185692,853.6403691185692
32,21,2012-06-22,5012.07,4206.078115544947,805.991884455053,805.991884455053
32,21,2012-06-29,4725.44,4808.841413455475,-83.40141345547545,83.40141345547545
32,21,2012-07-06,4213.26,4480.604669786899,-267.3446697868985,267.3446697868985
32,21,2012-07-13,5414.82,4329.878999174378,1084.9410008256218,1084.9410008256218
32,21,2012-07-20,4894.59,5249.518375899045,-354.928375899045,354.928375899045
32,21,2012-07-27,5202.71,4908.162500275485,294.54749972451464,294.54749972451464
32,21,2012-08-03,5545.46,5095.694558358639,449.76544164136067,449.76544164136067
32,21,2012-08-10,4784.37,5363.681509396282,-579.3115093962824,579.3115093962824
32,21,2012-08-17,5042.54,5053.4954685410075,-10.955468541007576,10.955468541007576
32,21,2012-08-24,4109.97,5112.749020319333,-1002.7790203193326,1002.7790203193326
32,21,2012-08-31,3737.14,4737.558862166537,-1000.4188621665376,1000.4188621665376
32,21,2012-09-07,3885.13,4416.4300561382415,-531.3000561382414,531.3000561382414
32,21,2012-09-14,4012.49,4187.342206189862,-174.85220618986204,174.85220618986204
32,21,2012-09-21,4515.5,4118.537031037996,396.9629689620042,396.9629689620042
32,21,2012-09-28,4516.63,4376.638723997474,139.99127600252632,139.99127600252632
32,21,2012-10-05,4648.23,4419.786715512714,228.44328448728538,228.44328448728538
32,21,2012-10-12,3983.94,4419.786715512714,-435.8467155127141,435.8467155127141
32,21,2012-10-19,4321.5,4185.788662583142,135.71133741685844,135.71133741685844
32,21,2012-10-26,4610.3,4347.054069346024,263.24593065397585,263.24593065397585
32,22,2012-06-01,7965.04,8063.901124689319,-98.86112468931879,98.86112468931879
32,22,2012-06-08,7582.25,7735.992926306461,-153.7429263064614,153.7429263064614
32,22,2012-06-15,7568.68,7768.142447863817,-199.46244786381703,199.46244786381703
32,22,2012-06-22,8965.66,7667.845336801269,1297.814663198731,1297.814663198731
32,22,2012-06-29,7561.04,8676.818239659584,-1115.778239659584,1115.778239659584
32,22,2012-07-06,9379.93,7786.34950720855,1593.5804927914505,1593.5804927914505
32,22,2012-07-13,8174.07,8850.37863675415,-676.3086367541509,676.3086367541509
32,22,2012-07-20,7225.91,8355.947945964359,-1130.037945964359,1130.037945964359
32,22,2012-07-27,8326.64,7797.193412797136,529.4465872028632,529.4465872028632
32,22,2012-08-03,8442.95,8393.121340326881,49.828659673119546,49.828659673119546
32,22,2012-08-10,8514.83,8508.12150922223,6.708490777769839,6.708490777769839
32,22,2012-08-17,10786.41,8566.811655488922,2219.598344511078,2219.598344511078
32,22,2012-08-24,8574.57,10191.460857100225,-1616.8908571002248,1616.8908571002248
32,22,2012-08-31,8905.62,9048.268962772441,-142.64896277244043,142.64896277244043
32,22,2012-09-07,9591.63,9378.69130660972,212.9386933902788,212.9386933902788
32,22,2012-09-14,8798.92,9592.681278609814,-793.7612786098143,793.7612786098143
32,22,2012-09-21,9314.16,9028.767062017121,285.3929379828787,285.3929379828787
32,22,2012-09-28,8505.55,9236.659022687303,-731.1090226873039,731.1090226873039
32,22,2012-10-05,10052.93,9016.150164896566,1036.7798351034344,1036.7798351034344
32,22,2012-10-12,10508.0,9622.86184980749,885.1381501925098,885.1381501925098
32,22,2012-10-19,10556.26,10165.758088735287,390.50191126471327,390.50191126471327
32,22,2012-10-26,8776.94,10382.66364635513,-1605.723646355129,1605.723646355129
32,23,2012-06-01,17281.32,19108.104787477485,-1826.7847874774852,1826.7847874774852
32,23,2012-06-08,20586.07,18157.89726753263,2428.17273246737,2428.17273246737
32,23,2012-06-15,23489.67,19347.77197075885,4141.898029241147,4141.898029241147
32,23,2012-06-22,23605.16,22420.56639007189,1184.5936099281098,1184.5936099281098
32,23,2012-06-29,21424.49,23013.675762278704,-1589.185762278703,1589.185762278703
32,23,2012-07-06,20202.27,21658.243980408883,-1455.9739804088822,1455.9739804088822
32,23,2012-07-13,17571.15,21267.848582200848,-3696.6985822008464,3696.6985822008464
32,23,2012-07-20,20511.96,18774.342820971906,1737.6171790280932,1737.6171790280932
32,23,2012-07-27,20103.16,20544.945496807853,-441.78549680785363,441.78549680785363
32,23,2012-08-03,19711.07,20431.175228357522,-720.1052283575227,720.1052283575227
32,23,2012-08-10,18367.07,20274.938339902026,-1907.8683399020265,1907.8683399020265
32,23,2012-08-17,21247.96,19241.879876061532,2006.0801239384673,2006.0801239384673
32,23,2012-08-24,21915.13,20548.596176972645,1366.5338230273555,1366.5338230273555
32,23,2012-08-31,16811.04,21131.35779275155,-4320.31779275155,4320.31779275155
32,23,2012-09-07,15318.75,18093.288082945877,-2774.5380829458772,2774.5380829458772
32,23,2012-09-14,16460.0,15907.382915493743,552.617084506257,552.617084506257
32,23,2012-09-21,17712.19,17354.891453896802,357.2985461031967,357.2985461031967
32,23,2012-09-28,18551.03,17970.458185991247,580.571814008752,580.571814008752
32,23,2012-10-05,22255.04,18336.931994503426,3918.108005496575,3918.108005496575
32,23,2012-10-12,23693.78,21630.31493424041,2063.4650657595885,2063.4650657595885
32,23,2012-10-19,19376.35,23019.828558620713,-3643.4785586207145,3643.4785586207145
32,23,2012-10-26,23670.93,19918.369282664662,3752.5607173353383,3752.5607173353383
32,24,2012-06-01,3218.92,3786.365895512319,-567.4458955123191,567.4458955123191
32,24,2012-06-08,3324.18,3442.8760256131645,-118.6960256131647,118.6960256131647
32,24,2012-06-15,2945.62,3455.7729783262,-510.1529783261999,510.1529783261999
32,24,2012-06-22,3944.98,3372.028023737998,572.9519762620021,572.9519762620021
32,24,2012-06-29,2759.58,3663.784591167665,-904.2045911676651,904.2045911676651
32,24,2012-07-06,3130.29,3217.688586372754,-87.39858637275393,87.39858637275393
32,24,2012-07-13,3012.55,3390.08325807061,-377.5332580706099,377.5332580706099
32,24,2012-07-20,3393.48,3286.9505583637397,106.52944163626034,106.52944163626034
32,24,2012-07-27,2779.17,3435.1256722944377,-655.9556722944376,655.9556722944376
32,24,2012-08-03,4593.26,3011.0042101732997,1582.2557898267005,1582.2557898267005
32,24,2012-08-10,5177.74,4269.343420315314,908.396579684686,908.396579684686
32,24,2012-08-17,6987.58,4971.197970030359,2016.3820299696408,2016.3820299696408
32,24,2012-08-24,5264.62,6693.451755984983,-1428.831755984983,1428.831755984983
32,24,2012-08-31,3621.89,5043.983682611632,-1422.0936826116317,1422.0936826116317
32,24,2012-09-07,2880.66,4456.196079429486,-1575.5360794294866,1575.5360794294866
32,24,2012-09-14,3016.05,3348.4020857894257,-332.3520857894255,332.3520857894255
32,24,2012-09-21,3846.04,3454.2939152794484,391.7460847205516,391.7460847205516
32,24,2012-09-28,4204.53,4028.509984088629,176.0200159113706,176.0200159113706
32,24,2012-10-05,5149.33,4237.806354028741,911.5236459712587,911.5236459712587
32,24,2012-10-12,6744.64,4877.028900286937,1867.6110997130636,1867.6110997130636
32,24,2012-10-19,5803.27,6645.726356320085,-842.4563563200845,842.4563563200845
32,24,2012-10-26,4739.54,5602.270790327279,-862.7307903272795,862.7307903272795
32,25,2012-06-01,7645.16,9141.96845296441,-1496.8084529644093,1496.8084529644093
32,25,2012-06-08,9127.17,8157.731763715003,969.4382362849974,969.4382362849974
32,25,2012-06-15,9012.34,8804.807652646032,207.53234735396836,207.53234735396836
32,25,2012-06-22,9390.42,9021.787041233276,368.6329587667242,368.6329587667242
32,25,2012-06-29,8630.1,9081.898811262714,-451.79881126271357,451.79881126271357
32,25,2012-07-06,8160.52,8970.513032738794,-809.9930327387938,809.9930327387938
32,25,2012-07-13,6938.16,8595.479990016365,-1657.3199900163654,1657.3199900163654
32,25,2012-07-20,8121.54,7426.551094498121,694.9889055018793,694.9889055018793
32,25,2012-07-27,7402.96,8306.238342646731,-903.2783426467313,903.2783426467313
32,25,2012-08-03,7008.1,7845.875324113684,-837.7753241136834,837.7753241136834
32,25,2012-08-10,7845.53,7511.014977647316,334.51502235268345,334.51502235268345
32,25,2012-08-17,7273.0,7820.456479375371,-547.4564793753707,547.4564793753707
32,25,2012-08-24,7877.96,7624.661624105484,253.29837589451563,253.29837589451563
32,25,2012-08-31,6745.47,7784.663161126357,-1039.1931611263572,1039.1931611263572
32,25,2012-09-07,6354.16,7306.112701030309,-951.9527010303091,951.9527010303091
32,25,2012-09-14,6798.27,6867.811172854602,-69.54117285460143,69.54117285460143
32,25,2012-09-21,7192.48,7045.452419166827,147.02758083317258,147.02758083317258
32,25,2012-09-28,6923.33,7108.050059641361,-184.72005964136133,184.72005964136133
32,25,2012-10-05,8368.02,7047.777762407059,1320.2422375929418,1320.2422375929418
32,25,2012-10-12,8022.12,8057.854849853962,-35.73484985396226,35.73484985396226
32,25,2012-10-19,7585.33,7967.800666050554,-382.4706660505544,382.4706660505544
32,25,2012-10-26,9554.08,7521.636054432533,2032.4439455674674,2032.4439455674674
32,26,2012-06-01,4700.14,5448.041119049605,-747.9011190496049,747.9011190496049
32,26,2012-06-08,5586.2,4994.23557408379,591.9644259162096,591.9644259162096
32,26,2012-06-15,4994.75,5459.425081872943,-464.67508187294334,464.67508187294334
32,26,2012-06-22,4456.05,5315.21237238325,-859.1623723832499,859.1623723832499
32,26,2012-06-29,4741.93,4926.495766774187,-184.56576677418707,184.56576677418707
32,26,2012-07-06,4148.98,4966.80161376155,-817.82161376155,817.82161376155
32,26,2012-07-13,4983.65,4652.666977183852,330.98302281614724,330.98302281614724
32,26,2012-07-20,5030.17,5054.339850986914,-24.169850986913843,24.169850986913843
32,26,2012-07-27,4558.41,5051.751130974865,-493.34113097486534,493.34113097486534
32,26,2012-08-03,5039.4,4881.575818368906,157.82418163109378,157.82418163109378
32,26,2012-08-10,4844.13,5026.495683745598,-182.3656837455983,182.3656837455983
32,26,2012-08-17,5739.68,4961.5882092236325,778.0917907763678,778.0917907763678
32,26,2012-08-24,5531.57,5474.332105693177,57.237894306822454,57.237894306822454
32,26,2012-08-31,5659.18,5336.78362961355,322.39637038645014,322.39637038645014
32,26,2012-09-07,4397.86,5611.663357747963,-1213.8033577479637,1213.8033577479637
32,26,2012-09-14,6102.99,4902.9974433031075,1199.9925566968923,1199.9925566968923
32,26,2012-09-21,6564.24,5752.3466951973905,811.8933048026092,811.8933048026092
32,26,2012-09-28,6394.58,6645.726356320085,-251.14635632008503,251.14635632008503
32,26,2012-10-05,7903.94,6213.483606618846,1690.4563933811532,1690.4563933811532
32,26,2012-10-12,7920.18,7318.498811398701,601.6811886012993,601.6811886012993
32,26,2012-10-19,7032.29,7392.119003854737,-359.8290038547366,359.8290038547366
32,26,2012-10-26,6823.5,6915.852142012255,-92.35214201225517,92.35214201225517
32,27,2012-06-01,993.72,945.2614564465388,48.458543553461254,48.458543553461254
32,27,2012-06-08,925.7,1006.4962990826047,-80.7962990826046,80.7962990826046
32,27,2012-06-15,944.76,964.1922816166368,-19.43228161663683,19.43228161663683
32,27,2012-06-22,740.08,960.3393369367404,-220.2593369367404,220.2593369367404
32,27,2012-06-29,889.55,833.5440206221654,56.00597937783459,56.00597937783459
32,27,2012-07-06,916.2,892.1950395761544,24.00496042384566,24.00496042384566
32,27,2012-07-13,869.18,913.8344465821745,-44.6544465821745,44.6544465821745
32,27,2012-07-20,858.03,882.1133303062702,-24.083330306270227,24.083330306270227
32,27,2012-07-27,805.22,884.3675089965599,-79.14750899655985,79.14750899655985
32,27,2012-08-03,950.4,879.5470538173939,70.85294618260605,70.85294618260605
32,27,2012-08-10,1187.29,919.592540069547,267.69745993045296,267.69745993045296
32,27,2012-08-17,1268.01,1160.630321378267,107.37967862173309,107.37967862173309
32,27,2012-08-24,1273.84,1190.774270588689,83.06572941131094,83.06572941131094
32,27,2012-08-31,781.45,1231.5331932208167,-450.0831932208166,450.0831932208166
32,27,2012-09-07,988.7,1032.6856196225312,-43.9856196225312,43.9856196225312
32,27,2012-09-14,974.59,1046.6224796053568,-72.0324796053568,72.0324796053568
32,27,2012-09-21,1291.81,1014.1777974596735,277.6322025403265,277.6322025403265
32,27,2012-09-28,1311.25,1211.646713823008,99.60328617699201,99.60328617699201
32,27,2012-10-05,1535.12,1297.4082712599015,237.71172874009835,237.71172874009835
32,27,2012-10-12,2150.45,1459.100647409017,691.3493525909828,691.3493525909828
32,27,2012-10-19,2108.27,2083.1431369661773,25.1268630338227,25.1268630338227
32,27,2012-10-26,1609.99,2119.9071533891565,-509.9171533891565,509.9171533891565
32,28,2012-06-01,384.19,505.74023390921394,-121.55023390921394,121.55023390921394
32,28,2012-06-08,436.44,473.96867429928665,-37.52867429928665,37.52867429928665
32,28,2012-06-15,406.02,478.2828768924224,-72.26287689242241,72.26287689242241
32,28,2012-06-22,287.65,463.91199879875023,-176.26199879875026,176.26199879875026
32,28,2012-06-29,368.44,351.68948222767233,16.75051777232767,16.75051777232767
32,28,2012-07-06,411.58,396.77317308721643,14.80682691278355,14.80682691278355
32,28,2012-07-13,395.94,409.81282148535615,-13.872821485356155,13.872821485356155
32,28,2012-07-20,306.54,389.94807484005975,-83.40807484005973,83.40807484005973
32,28,2012-07-27,317.49,340.50031206672065,-23.010312066720644,23.010312066720644
32,28,2012-08-03,453.13,347.9630741666927,105.16692583330729,105.16692583330729
32,28,2012-08-10,306.28,420.7837022832313,-114.50370228323135,114.50370228323135
32,28,2012-08-17,336.88,346.848775839053,-9.968775839053023,9.968775839053023
32,28,2012-08-24,439.82,381.4124037683812,58.40759623161881,58.40759623161881
32,28,2012-08-31,269.26,415.57294706143114,-146.31294706143115,146.31294706143115
32,28,2012-09-07,343.83,327.1553996827794,16.67460031722061,16.67460031722061
32,28,2012-09-14,514.04,381.4124037683812,132.62759623161878,132.62759623161878
32,28,2012-09-21,557.47,473.94544509802057,83.52455490197946,83.52455490197946
32,28,2012-09-28,664.69,534.6661326209738,130.02386737902623,130.02386737902623
32,28,2012-10-05,788.36,640.3131457034921,148.04685429650795,148.04685429650795
32,28,2012-10-12,883.84,824.2585835482955,59.58141645170451,59.58141645170451
32,28,2012-10-19,1114.01,852.2893621914664,261.72063780853364,261.72063780853364
32,28,2012-10-26,1152.92,1130.1004682931477,22.81953170685233,22.81953170685233
32,29,2012-06-01,2610.43,2929.2186578002834,-318.78865780028354,318.78865780028354
32,29,2012-06-08,2805.74,2778.1650064345395,27.574993565460318,27.574993565460318
32,29,2012-06-15,2853.49,2849.8624804246197,3.62751957538012,3.62751957538012
32,29,2012-06-22,2943.09,2879.55260334673,63.53739665327021,63.53739665327021
32,29,2012-06-29,3139.03,2963.8559800655466,175.17401993445355,175.17401993445355
32,29,2012-07-06,3494.45,3081.6715246128747,412.7784753871251,412.7784753871251
32,29,2012-07-13,3339.11,3555.34472200201,-216.23472200200968,216.23472200200968
32,29,2012-07-20,3282.81,3253.407691656489,29.402308343510867,29.402308343510867
32,29,2012-07-27,3279.35,3180.6901648286175,98.65983517138238,98.65983517138238
